origin_id,destination_id,trips_person,intrazonal_factor,mc_distance_m,mc2_distance_m,mc2_passes_checkpoint_link,sense_code,checkpoint_is_directional,cap_M,cap_A,cap_B,cap_CU,cap_CAI,cap_CAII,cap_total,fa,focup_M,focup_A,focup_B,focup_CU,focup_CAI,focup_CAII,share_M,share_A,share_B,share_CU,share_CAI,share_CAII,veh_M,veh_A,veh_B,veh_CU,veh_CAI,veh_CAII,veh_total,congruence_id,congruence_reason
1325,1104,1.0,0,0.0,0.0,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,invalid_route
133,1104,1.0,0,63781.15773721381,63781.15773721381,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,3,mc2_within_10pct_of_mc
1346,1104,28.96,0,10752.521281627507,10752.521281627507,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.18007409890602008,1.4148732884952744,0.0029122808521527734,0.21287621388097716,0.0399563611281877,0.015286841315385486,1.8659790845779975,3,mc2_within_10pct_of_mc
1348,1104,1.0,0,0.0,0.0,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,invalid_route
211,1104,1.0,0,0.0,0.0,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,invalid_route
23,1104,1.0,0,13950.782334945288,13950.782334945288,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,3,mc2_within_10pct_of_mc
25,1104,1.0,0,175738.99059915956,175738.99059915956,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,3,mc2_within_10pct_of_mc
26,1104,1.0,0,175738.99059915956,175738.99059915956,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,3,mc2_within_10pct_of_mc
8,1104,10.31,0,175738.99059915956,175738.99059915956,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.06410787153732966,0.5037066161735594,0.0010367961182905763,0.07578569630914621,0.01422479569169942,0.00544224219480747,0.6643040180248327,3,mc2_within_10pct_of_mc
1324,1106,1.0,0,0.0,21481.377756875932,True,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,invalid_route
