start_date,end_date,date,destination,destination_name,origin,origin_name,total_trips
2025-09-04,2025-09-11,2025-09-04,84,41,53,21B,852.89
2025-09-04,2025-09-11,2025-09-04,84,41,54,70B,83.09
2025-09-04,2025-09-11,2025-09-04,84,41,56,69A,122.22
2025-09-04,2025-09-11,2025-09-04,84,41,60,59,<10
2025-09-04,2025-09-11,2025-09-04,84,41,61,X4F,<10
2025-09-04,2025-09-11,2025-09-04,84,41,62,23,<10
2025-09-04,2025-09-11,2025-09-04,84,41,63,22,<10
2025-09-04,2025-09-11,2025-09-04,84,41,64,40,<10
2025-09-04,2025-09-11,2025-09-04,84,41,65,24A,24.62
2025-09-04,2025-09-11,2025-09-04,84,41,66,20,<10
2025-09-04,2025-09-11,2025-09-04,84,41,67,18,14.74
2025-09-04,2025-09-11,2025-09-04,84,41,70,12F,15.26
2025-09-04,2025-09-11,2025-09-04,84,41,71,39F,<10
2025-09-04,2025-09-11,2025-09-04,84,41,73,13,<10
2025-09-04,2025-09-11,2025-09-04,84,41,74,38,<10
2025-09-04,2025-09-11,2025-09-04,84,41,75,57,<10
2025-09-04,2025-09-11,2025-09-04,84,41,79,44,<10
2025-09-04,2025-09-11,2025-09-04,84,41,81,42,39.27
2025-09-04,2025-09-11,2025-09-04,84,41,82,43,78.33
2025-09-04,2025-09-11,2025-09-04,84,41,83,34,<10
2025-09-04,2025-09-11,2025-09-04,84,41,84,41,129.7
2025-09-04,2025-09-11,2025-09-04,84,41,85,30F,65.35
2025-09-04,2025-09-11,2025-09-04,84,41,86,32,<10
2025-09-04,2025-09-11,2025-09-04,84,41,89,35,<10
2025-09-04,2025-09-11,2025-09-04,84,41,94,06A,337.44
2025-09-04,2025-09-11,2025-09-04,84,41,95,70A,<10
2025-09-04,2025-09-11,2025-09-04,84,41,96,69B,92.92
2025-09-04,2025-09-11,2025-09-04,84,41,97,05,<10
2025-09-04,2025-09-11,2025-09-04,84,41,98,68B,27.03
2025-09-04,2025-09-11,2025-09-04,84,41,99,65A,61.46
2025-09-04,2025-09-11,2025-09-04,85,30F,102,63B,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,105,135,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,106,130,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,113,142,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,116,146,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,122,119,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,134,127,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,135,132,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,136,143,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,137,137,12.29
2025-09-04,2025-09-11,2025-09-04,85,30F,140,121,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,141,139,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,143,138,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,144,128,11.62
2025-09-04,2025-09-11,2025-09-04,85,30F,15,24B,10.8
2025-09-04,2025-09-11,2025-09-04,85,30F,151,129,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,3,30,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,33,21A,19.11
2025-09-04,2025-09-11,2025-09-04,85,30F,40,149,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,52,07,13.0
2025-09-04,2025-09-11,2025-09-04,85,30F,53,21B,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,54,70B,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,56,69A,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,60,59,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,62,23,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,63,22,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,65,24A,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,67,18,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,70,12F,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,77,46F,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,81,42,12.03
2025-09-04,2025-09-11,2025-09-04,85,30F,82,43,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,85,30F,42.11
2025-09-04,2025-09-11,2025-09-04,85,30F,93,Aeropuerto,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,94,06A,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,95,70A,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,96,69B,<10
2025-09-04,2025-09-11,2025-09-04,85,30F,99,65A,<10
2025-09-04,2025-09-11,2025-09-04,86,32,1,25,<10
2025-09-04,2025-09-11,2025-09-04,86,32,100,68A,12.55
2025-09-04,2025-09-11,2025-09-04,86,32,102,63B,65.3
2025-09-04,2025-09-11,2025-09-04,86,32,104,61,<10
2025-09-04,2025-09-11,2025-09-04,86,32,105,135,10.34
2025-09-04,2025-09-11,2025-09-04,86,32,107,134,23.35
2025-09-04,2025-09-11,2025-09-04,86,32,109,136,13.3
2025-09-04,2025-09-11,2025-09-04,86,32,115,145,<10
2025-09-04,2025-09-11,2025-09-04,86,32,121,133,<10
2025-09-04,2025-09-11,2025-09-04,86,32,132,125,<10
2025-09-04,2025-09-11,2025-09-04,86,32,15,24B,73.96
2025-09-04,2025-09-11,2025-09-04,86,32,151,129,<10
2025-09-04,2025-09-11,2025-09-04,86,32,154,53,<10
2025-09-04,2025-09-11,2025-09-04,86,32,3,30,<10
2025-09-04,2025-09-11,2025-09-04,86,32,33,21A,260.64
2025-09-04,2025-09-11,2025-09-04,86,32,4,108,<10
2025-09-04,2025-09-11,2025-09-04,86,32,40,149,<10
2025-09-04,2025-09-11,2025-09-04,86,32,48,11F,<10
2025-09-04,2025-09-11,2025-09-04,86,32,49,08,<10
2025-09-04,2025-09-11,2025-09-04,86,32,50,09,<10
2025-09-04,2025-09-11,2025-09-04,86,32,51,06B,36.62
2025-09-04,2025-09-11,2025-09-04,86,32,52,07,21.5
2025-09-04,2025-09-11,2025-09-04,86,32,53,21B,654.94
2025-09-04,2025-09-11,2025-09-04,86,32,54,70B,84.53
2025-09-04,2025-09-11,2025-09-04,86,32,55,02F,<10
2025-09-04,2025-09-11,2025-09-04,86,32,56,69A,144.0
2025-09-04,2025-09-11,2025-09-04,86,32,58,01,<10
2025-09-04,2025-09-11,2025-09-04,86,32,61,X4F,<10
2025-09-04,2025-09-11,2025-09-04,86,32,62,23,<10
2025-09-04,2025-09-11,2025-09-04,86,32,63,22,<10
2025-09-04,2025-09-11,2025-09-04,86,32,65,24A,<10
2025-09-04,2025-09-11,2025-09-04,86,32,66,20,<10
2025-09-04,2025-09-11,2025-09-04,86,32,67,18,18.71
2025-09-04,2025-09-11,2025-09-04,86,32,68,16,<10
2025-09-04,2025-09-11,2025-09-04,86,32,70,12F,<10
2025-09-04,2025-09-11,2025-09-04,86,32,71,39F,<10
2025-09-04,2025-09-11,2025-09-04,86,32,74,38,<10
2025-09-04,2025-09-11,2025-09-04,86,32,75,57,<10
2025-09-04,2025-09-11,2025-09-04,86,32,77,46F,<10
2025-09-04,2025-09-11,2025-09-04,86,32,78,52,<10
2025-09-04,2025-09-11,2025-09-04,86,32,79,44,12.53
2025-09-04,2025-09-11,2025-09-04,86,32,80,45,<10
2025-09-04,2025-09-11,2025-09-04,86,32,81,42,<10
2025-09-04,2025-09-11,2025-09-04,86,32,82,43,<10
2025-09-04,2025-09-11,2025-09-04,86,32,83,34,17.89
2025-09-04,2025-09-11,2025-09-04,86,32,85,30F,<10
2025-09-04,2025-09-11,2025-09-04,86,32,86,32,25.03
2025-09-04,2025-09-11,2025-09-04,86,32,87,X29F,<10
2025-09-04,2025-09-11,2025-09-04,86,32,88,26,<10
2025-09-04,2025-09-11,2025-09-04,86,32,89,35,27.58
2025-09-04,2025-09-11,2025-09-04,86,32,92,37F,10.29
2025-09-04,2025-09-11,2025-09-04,86,32,93,Aeropuerto,<10
2025-09-04,2025-09-11,2025-09-04,86,32,94,06A,209.4
2025-09-04,2025-09-11,2025-09-04,86,32,95,70A,17.23
2025-09-04,2025-09-11,2025-09-04,86,32,96,69B,164.82
2025-09-04,2025-09-11,2025-09-04,86,32,97,05,<10
2025-09-04,2025-09-11,2025-09-04,86,32,98,68B,33.96
2025-09-04,2025-09-11,2025-09-04,86,32,99,65A,59.29
2025-09-04,2025-09-11,2025-09-04,87,X29F,100,68A,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,102,63B,12.06
2025-09-04,2025-09-11,2025-09-04,87,X29F,104,61,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,105,135,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,107,134,15.3
2025-09-04,2025-09-11,2025-09-04,87,X29F,109,136,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,132,125,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,15,24B,25.27
2025-09-04,2025-09-11,2025-09-04,87,X29F,33,21A,122.45
2025-09-04,2025-09-11,2025-09-04,87,X29F,39,122,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,40,149,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,49,08,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,51,06B,19.46
2025-09-04,2025-09-11,2025-09-04,87,X29F,52,07,15.82
2025-09-04,2025-09-11,2025-09-04,87,X29F,53,21B,231.07
2025-09-04,2025-09-11,2025-09-04,87,X29F,54,70B,13.53
2025-09-04,2025-09-11,2025-09-04,87,X29F,56,69A,29.31
2025-09-04,2025-09-11,2025-09-04,87,X29F,62,23,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,65,24A,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,67,18,13.38
2025-09-04,2025-09-11,2025-09-04,87,X29F,69,17,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,77,46F,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,78,52,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,82,43,12.12
2025-09-04,2025-09-11,2025-09-04,87,X29F,83,34,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,85,30F,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,86,32,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,87,X29F,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,89,35,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,92,37F,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,93,Aeropuerto,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,94,06A,71.0
2025-09-04,2025-09-11,2025-09-04,87,X29F,95,70A,<10
2025-09-04,2025-09-11,2025-09-04,87,X29F,96,69B,41.24
2025-09-04,2025-09-11,2025-09-04,87,X29F,98,68B,16.17
2025-09-04,2025-09-11,2025-09-04,87,X29F,99,65A,12.8
2025-09-04,2025-09-11,2025-09-04,88,26,102,63B,<10
2025-09-04,2025-09-11,2025-09-04,88,26,104,61,14.1
2025-09-04,2025-09-11,2025-09-04,88,26,115,145,<10
2025-09-04,2025-09-11,2025-09-04,88,26,132,125,<10
2025-09-04,2025-09-11,2025-09-04,88,26,137,137,10.5
2025-09-04,2025-09-11,2025-09-04,88,26,33,21A,<10
2025-09-04,2025-09-11,2025-09-04,88,26,51,06B,<10
2025-09-04,2025-09-11,2025-09-04,88,26,53,21B,<10
2025-09-04,2025-09-11,2025-09-04,88,26,56,69A,<10
2025-09-04,2025-09-11,2025-09-04,88,26,65,24A,10.29
2025-09-04,2025-09-11,2025-09-04,88,26,88,26,<10
2025-09-04,2025-09-11,2025-09-04,88,26,94,06A,<10
2025-09-04,2025-09-11,2025-09-04,88,26,96,69B,<10
2025-09-04,2025-09-11,2025-09-04,88,26,99,65A,<10
2025-09-04,2025-09-11,2025-09-04,89,35,1,25,13.08
2025-09-04,2025-09-11,2025-09-04,89,35,100,68A,28.11
2025-09-04,2025-09-11,2025-09-04,89,35,102,63B,167.96
2025-09-04,2025-09-11,2025-09-04,89,35,104,61,29.61
2025-09-04,2025-09-11,2025-09-04,89,35,105,135,<10
2025-09-04,2025-09-11,2025-09-04,89,35,107,134,105.03
2025-09-04,2025-09-11,2025-09-04,89,35,108,126,<10
2025-09-04,2025-09-11,2025-09-04,89,35,109,136,45.83
2025-09-04,2025-09-11,2025-09-04,89,35,113,142,25.98
2025-09-04,2025-09-11,2025-09-04,89,35,115,145,13.26
2025-09-04,2025-09-11,2025-09-04,89,35,116,146,<10
2025-09-04,2025-09-11,2025-09-04,89,35,117,123,<10
2025-09-04,2025-09-11,2025-09-04,89,35,119,115,<10
2025-09-04,2025-09-11,2025-09-04,89,35,121,133,<10
2025-09-04,2025-09-11,2025-09-04,89,35,130,109,<10
2025-09-04,2025-09-11,2025-09-04,89,35,132,125,12.64
2025-09-04,2025-09-11,2025-09-04,89,35,134,127,<10
2025-09-04,2025-09-11,2025-09-04,89,35,135,132,12.94
2025-09-04,2025-09-11,2025-09-04,89,35,136,143,<10
2025-09-04,2025-09-11,2025-09-04,89,35,142,131,<10
2025-09-04,2025-09-11,2025-09-04,89,35,143,138,<10
2025-09-04,2025-09-11,2025-09-04,89,35,144,128,<10
2025-09-04,2025-09-11,2025-09-04,89,35,149,112,12.68
2025-09-04,2025-09-11,2025-09-04,89,35,15,24B,153.71
2025-09-04,2025-09-11,2025-09-04,89,35,151,129,<10
2025-09-04,2025-09-11,2025-09-04,89,35,3,30,<10
2025-09-04,2025-09-11,2025-09-04,89,35,33,21A,1082.21
2025-09-04,2025-09-11,2025-09-04,89,35,4,108,<10
2025-09-04,2025-09-11,2025-09-04,89,35,40,149,17.63
2025-09-04,2025-09-11,2025-09-04,89,35,44,150,<10
2025-09-04,2025-09-11,2025-09-04,89,35,48,11F,12.56
2025-09-04,2025-09-11,2025-09-04,89,35,49,08,<10
2025-09-04,2025-09-11,2025-09-04,89,35,50,09,<10
2025-09-04,2025-09-11,2025-09-04,89,35,51,06B,44.38
2025-09-04,2025-09-11,2025-09-04,89,35,52,07,40.26
2025-09-04,2025-09-11,2025-09-04,89,35,53,21B,2027.54
2025-09-04,2025-09-11,2025-09-04,89,35,54,70B,236.76
2025-09-04,2025-09-11,2025-09-04,89,35,55,02F,13.19
2025-09-04,2025-09-11,2025-09-04,89,35,56,69A,525.73
2025-09-04,2025-09-11,2025-09-04,89,35,58,01,<10
2025-09-04,2025-09-11,2025-09-04,89,35,61,X4F,15.8
2025-09-04,2025-09-11,2025-09-04,89,35,62,23,<10
2025-09-04,2025-09-11,2025-09-04,89,35,63,22,<10
2025-09-04,2025-09-11,2025-09-04,89,35,64,40,<10
2025-09-04,2025-09-11,2025-09-04,89,35,65,24A,11.25
2025-09-04,2025-09-11,2025-09-04,89,35,66,20,<10
2025-09-04,2025-09-11,2025-09-04,89,35,67,18,16.43
2025-09-04,2025-09-11,2025-09-04,89,35,68,16,<10
2025-09-04,2025-09-11,2025-09-04,89,35,69,17,<10
2025-09-04,2025-09-11,2025-09-04,89,35,70,12F,<10
2025-09-04,2025-09-11,2025-09-04,89,35,72,15,<10
2025-09-04,2025-09-11,2025-09-04,89,35,74,38,<10
2025-09-04,2025-09-11,2025-09-04,89,35,75,57,<10
2025-09-04,2025-09-11,2025-09-04,89,35,76,60,<10
2025-09-04,2025-09-11,2025-09-04,89,35,77,46F,<10
2025-09-04,2025-09-11,2025-09-04,89,35,78,52,<10
2025-09-04,2025-09-11,2025-09-04,89,35,79,44,36.18
2025-09-04,2025-09-11,2025-09-04,89,35,80,45,<10
2025-09-04,2025-09-11,2025-09-04,89,35,81,42,15.51
2025-09-04,2025-09-11,2025-09-04,89,35,82,43,21.74
2025-09-04,2025-09-11,2025-09-04,89,35,83,34,26.91
2025-09-04,2025-09-11,2025-09-04,89,35,84,41,<10
2025-09-04,2025-09-11,2025-09-04,89,35,85,30F,20.46
2025-09-04,2025-09-11,2025-09-04,89,35,86,32,32.06
2025-09-04,2025-09-11,2025-09-04,89,35,87,X29F,18.49
2025-09-04,2025-09-11,2025-09-04,89,35,88,26,<10
2025-09-04,2025-09-11,2025-09-04,89,35,89,35,165.63
2025-09-04,2025-09-11,2025-09-04,89,35,91,04,<10
2025-09-04,2025-09-11,2025-09-04,89,35,92,37F,39.85
2025-09-04,2025-09-11,2025-09-04,89,35,93,Aeropuerto,50.4
2025-09-04,2025-09-11,2025-09-04,89,35,94,06A,486.85
2025-09-04,2025-09-11,2025-09-04,89,35,95,70A,43.48
2025-09-04,2025-09-11,2025-09-04,89,35,96,69B,768.18
2025-09-04,2025-09-11,2025-09-04,89,35,97,05,17.32
2025-09-04,2025-09-11,2025-09-04,89,35,98,68B,124.44
2025-09-04,2025-09-11,2025-09-04,89,35,99,65A,162.72
2025-09-04,2025-09-11,2025-09-04,90,03,1,25,10.37
2025-09-04,2025-09-11,2025-09-04,90,03,100,68A,<10
2025-09-04,2025-09-11,2025-09-04,90,03,102,63B,40.99
2025-09-04,2025-09-11,2025-09-04,90,03,104,61,<10
2025-09-04,2025-09-11,2025-09-04,90,03,105,135,44.7
2025-09-04,2025-09-11,2025-09-04,90,03,106,130,10.53
2025-09-04,2025-09-11,2025-09-04,90,03,107,134,91.1
2025-09-04,2025-09-11,2025-09-04,90,03,108,126,<10
2025-09-04,2025-09-11,2025-09-04,90,03,109,136,85.05
2025-09-04,2025-09-11,2025-09-04,90,03,110,48F,<10
2025-09-04,2025-09-11,2025-09-04,90,03,113,142,<10
2025-09-04,2025-09-11,2025-09-04,90,03,115,145,<10
2025-09-04,2025-09-11,2025-09-04,90,03,121,133,<10
2025-09-04,2025-09-11,2025-09-04,90,03,131,124,<10
2025-09-04,2025-09-11,2025-09-04,90,03,132,125,<10
2025-09-04,2025-09-11,2025-09-04,90,03,134,127,<10
2025-09-04,2025-09-11,2025-09-04,90,03,136,143,<10
2025-09-04,2025-09-11,2025-09-04,90,03,137,137,<10
2025-09-04,2025-09-11,2025-09-04,90,03,142,131,<10
2025-09-04,2025-09-11,2025-09-04,90,03,144,128,22.17
2025-09-04,2025-09-11,2025-09-04,90,03,15,24B,62.42
2025-09-04,2025-09-11,2025-09-04,90,03,151,129,<10
2025-09-04,2025-09-11,2025-09-04,90,03,3,30,<10
2025-09-04,2025-09-11,2025-09-04,90,03,33,21A,218.59
2025-09-04,2025-09-11,2025-09-04,90,03,39,122,<10
2025-09-04,2025-09-11,2025-09-04,90,03,40,149,18.99
2025-09-04,2025-09-11,2025-09-04,90,03,51,06B,<10
2025-09-04,2025-09-11,2025-09-04,90,03,52,07,13.15
2025-09-04,2025-09-11,2025-09-04,90,03,53,21B,489.29
2025-09-04,2025-09-11,2025-09-04,90,03,54,70B,73.98
2025-09-04,2025-09-11,2025-09-04,90,03,56,69A,131.7
2025-09-04,2025-09-11,2025-09-04,90,03,59,49F,<10
2025-09-04,2025-09-11,2025-09-04,90,03,62,23,<10
2025-09-04,2025-09-11,2025-09-04,90,03,63,22,17.26
2025-09-04,2025-09-11,2025-09-04,90,03,65,24A,24.66
2025-09-04,2025-09-11,2025-09-04,90,03,67,18,10.87
2025-09-04,2025-09-11,2025-09-04,90,03,69,17,<10
2025-09-04,2025-09-11,2025-09-04,90,03,70,12F,17.5
2025-09-04,2025-09-11,2025-09-04,90,03,74,38,<10
2025-09-04,2025-09-11,2025-09-04,90,03,75,57,<10
2025-09-04,2025-09-11,2025-09-04,90,03,76,60,<10
2025-09-04,2025-09-11,2025-09-04,90,03,77,46F,<10
2025-09-04,2025-09-11,2025-09-04,90,03,79,44,14.4
2025-09-04,2025-09-11,2025-09-04,90,03,80,45,<10
2025-09-04,2025-09-11,2025-09-04,90,03,81,42,<10
2025-09-04,2025-09-11,2025-09-04,90,03,82,43,10.45
2025-09-04,2025-09-11,2025-09-04,90,03,83,34,<10
2025-09-04,2025-09-11,2025-09-04,90,03,84,41,<10
2025-09-04,2025-09-11,2025-09-04,90,03,85,30F,36.2
2025-09-04,2025-09-11,2025-09-04,90,03,89,35,<10
2025-09-04,2025-09-11,2025-09-04,90,03,90,03,91.63
2025-09-04,2025-09-11,2025-09-04,90,03,92,37F,<10
2025-09-04,2025-09-11,2025-09-04,90,03,94,06A,140.79
2025-09-04,2025-09-11,2025-09-04,90,03,95,70A,<10
2025-09-04,2025-09-11,2025-09-04,90,03,96,69B,149.98
2025-09-04,2025-09-11,2025-09-04,90,03,97,05,<10
2025-09-04,2025-09-11,2025-09-04,90,03,98,68B,11.76
2025-09-04,2025-09-11,2025-09-04,90,03,99,65A,81.44
2025-09-04,2025-09-11,2025-09-04,91,04,100,68A,<10
2025-09-04,2025-09-11,2025-09-04,91,04,102,63B,<10
2025-09-04,2025-09-11,2025-09-04,91,04,107,134,10.26
2025-09-04,2025-09-11,2025-09-04,91,04,121,133,<10
2025-09-04,2025-09-11,2025-09-04,91,04,15,24B,<10
2025-09-04,2025-09-11,2025-09-04,91,04,151,129,<10
2025-09-04,2025-09-11,2025-09-04,91,04,33,21A,<10
2025-09-04,2025-09-11,2025-09-04,91,04,53,21B,36.66
2025-09-04,2025-09-11,2025-09-04,91,04,54,70B,13.16
2025-09-04,2025-09-11,2025-09-04,91,04,56,69A,10.29
2025-09-04,2025-09-11,2025-09-04,91,04,61,X4F,<10
2025-09-04,2025-09-11,2025-09-04,91,04,67,18,<10
2025-09-04,2025-09-11,2025-09-04,91,04,94,06A,<10
2025-09-04,2025-09-11,2025-09-04,91,04,96,69B,11.69
2025-09-04,2025-09-11,2025-09-04,91,04,99,65A,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,100,68A,10.06
2025-09-04,2025-09-11,2025-09-04,92,37F,102,63B,43.38
2025-09-04,2025-09-11,2025-09-04,92,37F,104,61,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,105,135,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,107,134,24.11
2025-09-04,2025-09-11,2025-09-04,92,37F,109,136,20.82
2025-09-04,2025-09-11,2025-09-04,92,37F,113,142,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,115,145,12.04
2025-09-04,2025-09-11,2025-09-04,92,37F,116,146,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,117,123,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,130,109,10.26
2025-09-04,2025-09-11,2025-09-04,92,37F,132,125,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,136,143,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,148,51F,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,15,24B,40.94
2025-09-04,2025-09-11,2025-09-04,92,37F,151,129,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,3,30,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,33,21A,225.96
2025-09-04,2025-09-11,2025-09-04,92,37F,40,149,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,50,09,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,51,06B,22.32
2025-09-04,2025-09-11,2025-09-04,92,37F,52,07,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,53,21B,700.73
2025-09-04,2025-09-11,2025-09-04,92,37F,54,70B,81.6
2025-09-04,2025-09-11,2025-09-04,92,37F,55,02F,16.9
2025-09-04,2025-09-11,2025-09-04,92,37F,56,69A,162.26
2025-09-04,2025-09-11,2025-09-04,92,37F,58,01,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,60,59,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,62,23,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,65,24A,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,67,18,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,68,16,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,69,17,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,71,39F,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,74,38,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,75,57,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,77,46F,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,79,44,12.07
2025-09-04,2025-09-11,2025-09-04,92,37F,81,42,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,82,43,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,83,34,13.4
2025-09-04,2025-09-11,2025-09-04,92,37F,84,41,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,85,30F,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,86,32,12.8
2025-09-04,2025-09-11,2025-09-04,92,37F,89,35,25.54
2025-09-04,2025-09-11,2025-09-04,92,37F,92,37F,39.33
2025-09-04,2025-09-11,2025-09-04,92,37F,93,Aeropuerto,13.86
2025-09-04,2025-09-11,2025-09-04,92,37F,94,06A,133.0
2025-09-04,2025-09-11,2025-09-04,92,37F,95,70A,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,96,69B,173.16
2025-09-04,2025-09-11,2025-09-04,92,37F,97,05,<10
2025-09-04,2025-09-11,2025-09-04,92,37F,98,68B,41.64
2025-09-04,2025-09-11,2025-09-04,92,37F,99,65A,34.37
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,100,68A,10.68
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,102,63B,70.84
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,104,61,17.84
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,105,135,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,107,134,59.17
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,109,136,11.26
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,113,142,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,115,145,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,116,146,17.27
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,117,123,11.04
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,132,125,19.48
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,136,143,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,141,139,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,142,131,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,147,54,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,15,24B,54.57
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,151,129,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,33,21A,424.83
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,40,149,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,49,08,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,50,09,11.89
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,51,06B,11.98
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,52,07,10.85
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,53,21B,761.03
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,54,70B,69.53
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,55,02F,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,56,69A,181.92
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,62,23,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,65,24A,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,67,18,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,68,16,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,74,38,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,78,52,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,79,44,<10
2025-09-04,2025-09-11,2025-09-04,93,Aeropuerto,81,42,<10
